seq,t,ts,v
1000050682,2,2017-05-17 14:55:00.000,0.575642
1000050683,2,2017-05-17 15:00:00.200,0.227258
1000050684,2,2017-05-17 15:05:00.100,0.18924
1000050685,2,2017-05-17 15:10:00.000,0.516752
1000050686,2,2017-05-17 15:15:00.200,0.789262
1000050687,2,2017-05-17 15:20:00.200,0.507995
1000050688,2,2017-05-17 15:25:00.100,0.217385
1000050689,2,2017-05-17 15:30:00.000,0.20247
1000050690,2,2017-05-17 15:35:00.000,0.309045
1000050691,2,2017-05-17 15:40:00.200,0.261123
1000050692,2,2017-05-17 15:45:00.100,0.417882
1000050693,2,2017-05-17 15:50:00.000,0.422825
1000050694,2,2017-05-17 15:55:00.200,0.602984
1000050695,2,2017-05-17 16:00:00.200,0.0975993
1000050696,2,2017-05-17 16:05:00.000,0.11598
1000050697,2,2017-05-17 16:10:00.000,0.145004
1000050698,2,2017-05-17 16:15:00.200,0.10604
1000050699,2,2017-05-17 16:20:00.100,0.112044
1000050700,2,2017-05-17 16:25:00.000,0.120395
1000050701,2,2017-05-17 16:30:00.100,0.100706
1000050702,2,2017-05-17 16:35:00.000,0.108976
1000050703,2,2017-05-17 16:40:00.000,0.120907
1000050704,2,2017-05-17 16:45:00.100,0.127134
1000050705,2,2017-05-17 16:50:00.200,0.0982786
1000050706,2,2017-05-17 16:55:00.000,0.303704
1000050707,2,2017-05-17 17:00:00.100,0.102189
1000050708,2,2017-05-17 17:05:00.000,0.348361
1000050709,2,2017-05-17 17:10:00.200,0.110094
1000050710,2,2017-05-17 17:15:00.100,0.115404
1000050711,2,2017-05-17 17:20:00.000,3.03648
1000050712,2,2017-05-17 17:25:00.100,0.112835
1000050713,2,2017-05-17 17:30:00.200,0.114624
1000050714,2,2017-05-17 17:35:00.000,0.134934
1000050715,2,2017-05-17 17:40:00.000,0.101203
1000050716,2,2017-05-17 17:45:00.000,0.0974751
1000050717,2,2017-05-17 17:50:00.000,0.146566
1000050718,2,2017-05-17 17:55:00.000,0.114903
1000050719,2,2017-05-17 18:00:00.200,0.0981465
1000050720,2,2017-05-17 18:05:00.000,0.370263
1000050721,2,2017-05-17 18:10:00.100,0.0943436
1000050722,2,2017-05-17 18:15:00.200,0.105143
1000050723,2,2017-05-17 18:20:00.100,0.0970318
1000050724,2,2017-05-17 18:25:00.000,0.120521
1000050725,2,2017-05-17 18:30:00.100,0.0923761
1000050726,2,2017-05-17 18:35:00.100,0.0998387
1000050727,2,2017-05-17 18:40:00.100,0.11425
1000050728,2,2017-05-17 18:45:00.100,0.198496
1000050729,2,2017-05-17 18:50:00.200,0.18234
1000050730,2,2017-05-17 18:55:00.200,0.10696
1000050731,2,2017-05-17 19:00:00.100,0.0900027
1000050732,2,2017-05-17 19:05:00.100,0.0993984
1000050733,2,2017-05-17 19:10:00.100,0.0973113
1000050734,2,2017-05-17 19:15:00.000,0.0964727
1000050735,2,2017-05-17 19:20:00.100,0.0920463
1000050736,2,2017-05-17 19:25:00.000,0.106217
1000050737,2,2017-05-17 19:30:00.100,0.10572
1000050738,2,2017-05-17 19:35:00.200,0.102598
1000050739,2,2017-05-17 19:40:00.000,0.440874
1000050740,2,2017-05-17 19:45:00.100,0.101458
1000050741,2,2017-05-17 19:50:00.000,0.0980326
1000050742,2,2017-05-17 19:55:00.200,0.284039
1000050743,2,2017-05-17 20:00:00.100,0.100464
1000050744,2,2017-05-17 20:05:00.100,0.322784
1000050745,2,2017-05-17 20:10:00.000,0.349769
1000050746,2,2017-05-17 20:15:00.100,0.220798
1000050747,2,2017-05-17 20:20:00.200,0.393379
1000050748,2,2017-05-17 20:25:00.000,0.0
1000050749,2,2017-05-17 20:30:00.200,0.0769269
1000050750,2,2017-05-17 20:35:00.000,0.229866
1000050751,2,2017-05-17 20:40:00.200,0.0927658
1000050752,2,2017-05-17 20:45:00.100,0.0896228
1000050753,2,2017-05-17 20:50:00.200,0.255887
1000050754,2,2017-05-17 20:55:00.200,0.230225
1000050755,2,2017-05-17 21:00:00.000,0.100958
1000050756,2,2017-05-17 21:05:00.000,0.0839271
1000050757,2,2017-05-17 21:10:00.100,0.398879
1000050758,2,2017-05-17 21:15:00.300,0.0961491
1000050759,2,2017-05-17 21:20:00.100,0.133775
1000050760,2,2017-05-17 21:25:00.000,0.754526
1000050761,2,2017-05-17 21:30:00.100,0.128013
1000050762,2,2017-05-17 21:35:00.100,0.124971
1000050763,2,2017-05-17 21:40:00.000,0.139488
1000050764,2,2017-05-17 21:45:00.200,0.130186
